id,name,symbol,slug,is_active,rank,status,platform,token_address
3818,GoPower,GPT,gopower,1,1903,active,1027,0xa00425d3e2d3e9ff74f3e112b4d3a7978d7d88c2
3819,GAMB,GMB,gamb,1,1167,active,1027,0xa0008f510fe9ee696e7e320c9e5cbf61e27791ee
3820,BuckHathCoin,BHIG,buck-hath-coin,1,2804,active,1027,0x996229D0c6a485c7F4B52E092EAa907cB2def5C6
3821,Qredit,XQR,qredit,1,1400,active,,
3822,Theta Fuel,TFUEL,theta-fuel,1,186,active,,
3823,OLXA,OLXA,olxa,1,1292,active,1027,0x5925f67d2767d937f47141dac24166b469558222
3824,Vanta Network,VANTA,vanta-network,1,1601,active,1027,0xfdf574766ba1a96a553e175aeffa85ad78063f0b
3825,PUBLYTO Token,PUB,publyto-token,1,1794,active,1765,publytoken11
3826,TOP,TOP,top,1,471,active,1027,0xdcD85914b8aE28c1E62f1C488E1D968D5aaFfE2b
3827,BUDDY,BUD,buddy,0,null,untracked,1027,0x4257d9c82767d0bf1e53e14cdee1e9ce50ebdc3b
3828,Japan Content Token,JCT,japan-content-token,1,1974,active,1027,0x7fe92ec600f15cd25253b421bc151c51b0276b7d
3829,Nash Exchange,NEX,nash-exchange,1,329,active,1376,3a4acd3647086e7c44398aac0349802e6a171129
3830,Veil,VEIL,veil,1,1118,active,,
3831,Safe Haven,SHA,safe-haven,1,456,active,3077,0x5db3c8a942333f6468176a870db36eef120a34dc
3832,Big Bang Game Coin,BBGC,big-bang-game-coin,1,2668,active,1027,0x4FBb0B4cD8f960aC3428194F1c94c805D5b35836
3833,HYPNOXYS,HYPX,hypnoxys,1,2018,active,1027,0xd35833f9255fb28cc6b91acb8a66ba6429d6ef5a
3834,Dexter G,DXG,dexter-g,1,2544,active,1027,0x4571f3a386d1bd18E25d70d117e7067FA0Bd9D08
3835,Orbs,ORBS,orbs,1,174,active,1027,0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa
3836,HOT Token,HOT,hot-token,0,null,untracked,512,GB6DMQ5IZUPRRMNTPU4H5FX32DRYCZ447REBEQ32YGVPPGZI5MX4AHOT
3837,MFCoin,MFC,mfcoin,1,1558,active,,
3838,Esportbits,HLT,esportbits,1,867,active,1027,0xa809d363a66c576a2a814cdbfefc107c600a55f0
3839,Bitcoin Rhodium,XRC,bitcoin-rhodium,1,733,active,,
3840,1irstcoin,FST,1irstcoin,1,391,active,1027,0x310c93dfc1c5e34cdf51678103f63c41762089cd
3841,StellarPay,XLB,stellarpay,0,null,untracked,512,GAMA33LC7FK5RF4XE5HOVX456GX4VHDZUCJ7APY4TZ4IHG65ZWVXD333
3842,Caspian,CSP,caspian,1,914,active,1027,0xa6446d655a0c34bc4f05042ee88170d056cbaf45
3843,BOLT,BOLT,bolt,1,758,active,1027,0x9f235d23354857efe6c541db92a9ef1877689bcb
3844,Xtock,XTX,xtock,1,2972,active,1027,0x1822126feedb4c7d61eecdbe3682fe61e91383d6
3845,V-ID,VIDT,v-id,1,187,active,1027,0x445f51299ef3307dbd75036dd896565f5b4bf7a5
3846,VeriBlock,VBK,veriblock,1,583,active,,
3847,Contents Protocol,CPT,contents-protocol,0,null,untracked,1027,0x9b62513c8a27290cf6a7a9e29386e600245ea819
3848,OOOBTC TOKEN,OBX,ooobtc-token,1,2973,active,1027,0x1367d4a67c1719b58c7e05df8768226fa768279a
3849,WHEN Token,WHEN,when-token,1,2701,active,1027,0xf4fe95603881d0e07954fd7605e0e9a916e42c44
3850,OTOCASH,OTO,otocash,1,625,active,,
3851,Airline & Life Networking Token,ALLN,airline-and-life-networking-token,0,null,untracked,1027,0x28fb6531723ee54b1073f7f2beb7f2e3c74503bc
3852,HUDDL,HUDDL,huddl,1,2974,active,1027,0x5137a403dd25e48de528912a4af62881e625d801
3853,MultiVAC,MTV,multivac,1,770,active,1839,MTV-4C6
3854,Unification,FUND,unification,1,942,active,3794,
3855,Locus Chain,LOCUS,locus-chain,0,null,untracked,1027,0xc64500dd7b0f1794807e67802f8abbf5f8ffb054
3856,SF Capital,SFCP,sf-capital,1,1841,active,1027,0x8b6cda5cc518c904e8844f445e1a7c7d2db0ff16
3857,GoldenFever,GFR,goldenfever,0,null,untracked,,
3858,FNB Protocol,FNB,fnb-protocol,1,487,active,1027,0x47b28f365bf4cb38db4b6356864bde7bc4b35129
3859,Paytomat,PTI,paytomat,1,1372,active,1765,ptitokenhome
3860,Blockcloud,BLOC,blockcloud,1,2439,active,1027,0x6f919d67967a97ea36195a2346d9244e60fe0ddb
3861,Infinitus Token,INF,infinitus-token,1,1311,active,1027,0x00e150d741eda1d49d341189cae4c08a73a49c95
3862,Scopuly,SKY,scopuly,0,null,untracked,512,GB2WB73G5IWRXEUTJANAIF52JFTDXOXORAP4S5HZRW23TZG2ONDVZMVA
3863,UGAS,UGAS,ugas,1,693,active,1027,0x8716fc5da009d3a208f0178b637a50f4ef42400f
3864,UTEMIS,UTS,utemis,1,2975,active,1027,0x979ebc09e55ea0ab563cf7175e4c4b1a03afc19a
3865,BIZKEY,BZKY,bizkey,1,2899,active,1027,0xd28cfec79db8d0a225767d06140aee280718ab7e
3866,CONUN,CON,conun,1,453,active,1027,0x4Dd672e77c795844fe3A464eF8eF0FAAe617C8fB
3867,NeoWorld Cash,NASH,neoworld-cash,1,1241,active,1027,0x4b94c8567763654101f690cf4d54957206383b75
3868,SignatureChain ,SIGN,signature-chain,1,1273,active,1274,3Z4SBCZ2LRZLuDweUYJkypmjrWkcLuduxpf3Vj8FddSk
3869,Alpha Token,A,alpha-token,1,1609,active,1027,0xffc63b9146967a1ba33066fb057ee3722221acf0
3870,Lition,LIT,lition,1,630,active,1839,LIT-099
3871,Newton,NEW,newton,1,393,active,1839,NEW-09E
3872,Bilaxy Token,BIA,bilaxy-token,1,2383,active,1027,0x40d52577830e01aaefa80659aa90ee8b34685f4e
3873,botXcoin,BOTX,botxcoin,1,212,active,1027,0xEF19F4E48830093Ce5bC8b3Ff7f903A0AE3E9Fa1
3874,IRISnet,IRIS,irisnet,1,106,active,,
3875,Valor Token,VALOR,valor-token,1,531,active,1027,0x297e4e5e59ad72b1b0a2fd446929e76117be0e0a
3876,EnterCoin,ENTRC,entercoin,1,1943,active,1027,0xd9d01d4cb824219a8f482a0fad479cb971fd0628
3877,WebDollar,WEBD,webdollar,1,1170,active,,
3878,Swap,XWP,swap,1,1371,active,,
3879,ESBC,ESBC,esbc,1,1200,active,,
3880,OceanEx Token,OCE,oceanex-token,1,670,active,3077,0x0ce6661b4ba86a0ea7ca2bd86a0de87b0b860f14
3881,BitStash,STASH,bitstash,1,1672,active,1027,0x965f109d31ccb77005858defae0ebaf7b4381652
3882,Arqma,ARQ,arqma,1,1647,active,,
3883,QuickX Protocol,QCX,quickx-protocol,1,634,active,1027,0xf9e5af7b42d31d51677c75bbbd37c1986ec79aee
3884,Function X,FX,function-x,1,340,active,1027,0x8c15ef5b4b21951d50e53e4fbda8298ffad25057
3885,WPP TOKEN,WPP,wpp-token,1,898,active,1027,0x056dd20b01799e9c1952c7c9a5ff4409a6110085
3886,ICOCalendar.Today,ICT,icocalendar-today,1,2091,active,1027,0x2d71983e810b9e95258966b9c164c4d61a829ba9
3887,Serenity,SRNT,serenity,0,null,untracked,1027,0xbc7942054f77b82e8a71ace170e4b00ebae67eb6
3888,bitCEO,BCEO,bitceo,1,2530,active,1027,0x19ca83a13b4c4be43fa82c5e415e16f1d86f57f7
3889,Natmin Pure Escrow,NAT,natmin-pure-escrow,1,2033,active,1027,0x90d46a9636b973f18186541d1b04ed3621a49cb0
3890,Matic Network,MATIC,matic-network,1,100,active,1027,0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0
3891,V-Dimension,VOLLAR,v-dimension,1,2375,active,,
3892,DEXON,DXN,dexon,0,null,untracked,,
3893,NOW Token,NOW,now-token,1,1094,active,1839,NOW-E68
3894,Crypto Sports,CSPN,crypto-sports,1,1256,active,,
3895,Matrexcoin,MAC,matrexcoin,1,1584,active,1027,0xc3e2de0b661cf58f66bde8e896905399ded58af5
3896,HoryouToken,HYT,horyoutoken,1,794,active,1027,0xcfac2916ec118a0252a7766c513ee7c71b384b5e
3897,OKB,OKB,okb,1,42,active,1027,0x75231f58b43240c9718dd58b4967c5114342a86c
3898,Axe,AXE,axe,1,1091,active,,
3899,Zloadr,ZDR,zloadr,0,null,untracked,1027,0xbdfa65533074b0b23ebc18c7190be79fa74b30c2
3900,Hellenic Node,HN,hellenic-node,0,null,untracked,,
3901,KuboCoin,KUBO,kubocoin,1,1340,active,1169,
3902,MoneroV ,XMV,monero-v,1,1983,active,,
3903,Fanfare,FAN,fanfare,0,null,untracked,1027,0x90162f41886c0946d09999736f1c15c8a105a421
3904,Electronic Energy Coin,E2C,electronic-energy-coin,1,1139,active,,
3905,DUO Network Token,DUO,duo-network-token,1,2425,active,1027,0x56e0b2c7694e6e10391e870774daa45cf6583486
3906,JOOPS,JOOPS,joops,0,null,untracked,1274,GWgADgean6zKWsby3wVQ1TSSWCCFZT9t28nZ2N5vweT8
3907,BitCash,BITC,bitcash,1,1271,active,,
3908,Decimated,DIO,decimated,0,null,untracked,1027,0x35a5cb585d51d836922b78a9bb1f5c04635c39b6
3909,SPIDER VPS,SPDR,spider-vps,0,null,untracked,,
3910,pEOS,PEOS,peos,1,857,active,1765,thepeostoken
3911,Ocean Protocol,OCEAN,ocean-protocol,1,79,active,1027,0x985dd3d42de1e256d09e1c10f112bccb8015ad41
3912,W Green Pay,WGP,w-green-pay,1,1531,active,1027,0xdd94842c15abfe4c9bafe4222ade02896beb064c
3913,Titan Coin,TTN,titan-coin,1,979,active,,
3914,GlitzKoin,GTN,glitzkoin,1,234,active,512,GARFMAHQM4JDI55SK2FGEPLOZU7BTEODS3Y5QNT3VMQQIU3WV2HTBA46
3915,Merebel,MERI,merebel,1,1421,active,,
3916,ThoreNext,THX,thorenext,1,327,active,1027,0xf08c68bd5f4194d994fd70726746bf529ee5a617
3917,Sentivate,SNTVT,sentivate,1,404,active,1027,0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8
3918,Safe,SAFE,safe,1,608,active,,
3919,Doge Token,DOGET,doge-token,1,1828,active,512,GDOEVDDBU6OBWKL7VHDAOKD77UP4DKHQYKOKJJT5PR3WRDBTX35HUEUX
